model_name_raw,family,task_count,family_score_raw,family_score_percentile_0_100,expected_task_count,family_complete,version,metric
EpistemeAI2/Fireball-12B-v1.2,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-12B-v1.2,MMLU-Pro,1,0.3336934840425531,48.539944903581265,1,True,0.1,acc
EpistemeAI2/Fireball-12B-v1.2,MuSR,3,0.4173125,67.089072543618,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,BBH,24,0.49775811926908814,48.87873373648525,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,GPQA,3,0.28904024216524216,51.772268135904504,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,IFEval,1,0.564748201438849,58.07162534435262,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,MMLU-Pro,1,0.3405917553191489,50.633608815427,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,MuSR,3,0.42766666666666664,67.1900826446281,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,BBH,24,0.4956109231272791,49.66213120762324,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,GPQA,3,0.28638838013838014,47.291092745638196,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,IFEval,1,0.4856115107913669,46.2534435261708,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,MMLU-Pro,1,0.3383477393617021,50.0,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,MuSR,3,0.43706249999999996,71.38659320477502,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,BBH,24,0.49508699339363266,52.51397287887118,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,GPQA,3,0.27276253838753833,34.86685032139577,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,IFEval,1,0.4508393285371702,40.66115702479339,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,MMLU-Pro,1,0.3355219414893617,49.476584022038566,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,MuSR,3,0.42801041666666667,63.99449035812672,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,BBH,24,0.4930009712421776,50.84753527579256,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,GPQA,3,0.28935474247974247,50.51423324150596,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,IFEval,1,0.4712230215827338,43.7465564738292,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,MMLU-Pro,1,0.3402593085106383,50.57851239669422,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,MuSR,3,0.43721875,72.28650137741046,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,BBH,24,0.48807730539009225,49.99770936411948,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,GPQA,3,0.28947961760461755,51.06519742883379,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,IFEval,1,0.5683453237410072,58.67768595041323,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,MMLU-Pro,1,0.3614527925531915,58.07162534435262,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,MuSR,3,0.3931875,45.436179981634524,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,BBH,24,0.4847020640542447,48.70235477368518,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,GPQA,3,0.29469662282162284,53.76492194674014,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,IFEval,1,0.5851318944844125,60.79889807162534,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,MMLU-Pro,1,0.3530585106382978,54.21487603305785,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,MuSR,3,0.40630208333333334,49.26538108356289,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,BBH,24,0.4955305233431473,52.79457577423492,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,GPQA,3,0.2974057192807193,56.95133149678603,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,IFEval,1,0.4688249400479616,43.36088154269972,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,MMLU-Pro,1,0.3592918882978723,56.5840220385675,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,MuSR,3,0.4048125,53.22314049586777,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,BBH,24,0.4827931104634334,48.42175187832142,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,GPQA,3,0.2949064824064824,55.7208448117539,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,IFEval,1,0.6067146282973621,64.13223140495867,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,MMLU-Pro,1,0.3523105053191489,53.91184573002755,1,True,0.1,acc
EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,MuSR,3,0.4103020833333333,51.00091827364554,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,BBH,24,0.4897693552241443,52.076461425691775,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,GPQA,3,0.3028337403337403,61.06519742883379,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,IFEval,1,0.4160671462829736,36.8870523415978,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,MMLU-Pro,1,0.3550531914893617,54.98622589531681,1,True,0.1,acc
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,MuSR,3,0.3957291666666667,52.249770431588615,3,True,1.0,acc_norm
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,BBH,24,0.43276373285682107,38.26278174821331,24,True,0.0,acc_norm
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,GPQA,3,0.26459188959188956,23.728191000918272,3,True,1.0,acc_norm
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,IFEval,1,0.3477218225419664,29.75206611570248,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,MMLU-Pro,1,0.1147772606382978,5.81267217630854,1,True,0.1,acc
EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,MuSR,3,0.4029583333333333,58.943985307621666,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,BBH,24,0.48075580310342053,48.15603811618106,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,GPQA,3,0.2944925444925444,54.49954086317723,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,IFEval,1,0.6151079136690647,65.34435261707989,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,MMLU-Pro,1,0.3420046542553192,50.798898071625345,1,True,0.1,acc
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,MuSR,3,0.36925,36.79522497704316,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,BBH,24,0.4790834283312441,45.82760674363203,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,GPQA,3,0.30374024124024124,62.41505968778696,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,IFEval,1,0.5347721822541966,53.4435261707989,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,MMLU-Pro,1,0.3564660904255319,55.42699724517907,1,True,0.1,acc
EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,MuSR,3,0.37743750000000004,36.29017447199265,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,BBH,24,0.6177842639287514,76.2117463807953,24,True,0.0,acc_norm
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,GPQA,3,0.335288554038554,81.11111111111111,3,True,1.0,acc_norm
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,IFEval,1,0.5875299760191847,61.239669421487605,1,True,2.0,inst_level_strict_acc
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,MMLU-Pro,1,0.4598570478723404,86.33608815426997,1,True,0.1,acc
EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,MuSR,3,0.41390625,58.74196510560147,3,True,1.0,acc_norm
EpistemeAI/Alpaca-Llama3.1-8B,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Alpaca-Llama3.1-8B,BBH,24,0.47552608539742874,47.018737401502655,24,True,0.0,acc_norm
EpistemeAI/Alpaca-Llama3.1-8B,GPQA,3,0.28546337921337916,47.85123966942149,3,True,1.0,acc_norm
EpistemeAI/Alpaca-Llama3.1-8B,IFEval,1,0.2014388489208633,5.34435261707989,1,True,2.0,inst_level_strict_acc
EpistemeAI/Alpaca-Llama3.1-8B,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Alpaca-Llama3.1-8B,MMLU-Pro,1,0.3246343085106383,46.225895316804404,1,True,0.1,acc
EpistemeAI/Alpaca-Llama3.1-8B,MuSR,3,0.3402604166666667,36.501377410468315,3,True,1.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it,BBH,24,0.42642293591146,37.71417445482866,24,True,0.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it,GPQA,3,0.26168333980833974,23.755739210284663,3,True,1.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it,IFEval,1,0.3477218225419664,29.75206611570248,1,True,2.0,inst_level_strict_acc
EpistemeAI/Athena-gemma-2-2b-it,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Athena-gemma-2-2b-it,MMLU-Pro,1,0.2421875,28.31955922865014,1,True,0.1,acc
EpistemeAI/Athena-gemma-2-2b-it,MuSR,3,0.43505208333333334,62.77318640955005,3,True,1.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it-Philos,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it-Philos,BBH,24,0.37947768790586744,28.093503756642846,24,True,0.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it-Philos,GPQA,3,0.2791577635327635,41.579430670339754,3,True,1.0,acc_norm
EpistemeAI/Athena-gemma-2-2b-it-Philos,IFEval,1,0.511990407673861,50.413223140495866,1,True,2.0,inst_level_strict_acc
EpistemeAI/Athena-gemma-2-2b-it-Philos,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Athena-gemma-2-2b-it-Philos,MMLU-Pro,1,0.2248171542553191,26.666666666666668,1,True,0.1,acc
EpistemeAI/Athena-gemma-2-2b-it-Philos,MuSR,3,0.43136458333333333,50.92745638200184,3,True,1.0,acc_norm
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,BBH,24,0.4331916189482215,40.87296133406634,24,True,0.0,acc_norm
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,GPQA,3,0.2814945471195471,40.61524334251607,3,True,1.0,acc_norm
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,IFEval,1,0.4640287769784172,42.64462809917355,1,True,2.0,inst_level_strict_acc
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,MMLU-Pro,1,0.2587267287234042,30.57851239669421,1,True,0.1,acc
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,MuSR,3,0.4503020833333333,70.52341597796142,3,True,1.0,acc_norm
EpistemeAI/DeepPhi-3.5-mini-instruct,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/DeepPhi-3.5-mini-instruct,BBH,24,0.28822860667627487,19.074124977093643,24,True,0.0,acc_norm
EpistemeAI/DeepPhi-3.5-mini-instruct,GPQA,3,0.23323782698782694,4.747474747474747,3,True,1.0,acc_norm
EpistemeAI/DeepPhi-3.5-mini-instruct,IFEval,1,0.1690647482014388,3.0303030303030303,1,True,2.0,inst_level_strict_acc
EpistemeAI/DeepPhi-3.5-mini-instruct,MATH-Hard,7,0.0058535954014849135,18.875611080934274,7,True,2.0,exact_match
EpistemeAI/DeepPhi-3.5-mini-instruct,MMLU-Pro,1,0.1102892287234042,1.2672176308539946,1,True,0.1,acc
EpistemeAI/DeepPhi-3.5-mini-instruct,MuSR,3,0.36562500000000003,29.898989898989896,3,True,1.0,acc_norm
EpistemeAI/DeepThinkers-Phi4,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/DeepThinkers-Phi4,BBH,24,0.6790415739665393,91.27611324903795,24,True,0.0,acc_norm
EpistemeAI/DeepThinkers-Phi4,GPQA,3,0.33415427165427164,78.43893480257117,3,True,1.0,acc_norm
EpistemeAI/DeepThinkers-Phi4,IFEval,1,0.7410071942446043,80.57851239669421,1,True,2.0,inst_level_strict_acc
EpistemeAI/DeepThinkers-Phi4,MATH-Hard,7,0.43831507193480906,97.30219083831251,7,True,2.0,exact_match
EpistemeAI/DeepThinkers-Phi4,MMLU-Pro,1,0.5257646276595744,92.36914600550963,1,True,0.1,acc
EpistemeAI/DeepThinkers-Phi4,MuSR,3,0.3980625,45.032139577594116,3,True,1.0,acc_norm
EpistemeAI/FineLlama3.1-8B-Instruct,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/FineLlama3.1-8B-Instruct,BBH,24,0.45573635384163325,44.00769653655855,24,True,0.0,acc_norm
EpistemeAI/FineLlama3.1-8B-Instruct,GPQA,3,0.281222828097828,39.77961432506887,3,True,1.0,acc_norm
EpistemeAI/FineLlama3.1-8B-Instruct,IFEval,1,0.1175059952038369,1.8181818181818181,1,True,2.0,inst_level_strict_acc
EpistemeAI/FineLlama3.1-8B-Instruct,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/FineLlama3.1-8B-Instruct,MMLU-Pro,1,0.3112533244680851,42.231404958677686,1,True,0.1,acc
EpistemeAI/FineLlama3.1-8B-Instruct,MuSR,3,0.3481666666666667,27.99816345270891,3,True,1.0,acc_norm
EpistemeAI/Fireball-12B,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-12B,BBH,24,0.5110893652548262,52.49221183800623,24,True,0.0,acc_norm
EpistemeAI/Fireball-12B,GPQA,3,0.2538520507270507,19.044995408631774,3,True,1.0,acc_norm
EpistemeAI/Fireball-12B,IFEval,1,0.2410071942446043,9.0633608815427,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-12B,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-12B,MMLU-Pro,1,0.3343583776595745,48.925619834710744,1,True,0.1,acc
EpistemeAI/Fireball-12B,MuSR,3,0.42363541666666665,68.3287419651056,3,True,1.0,acc_norm
EpistemeAI/Fireball-12B-v1.13a-philosophers,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-12B-v1.13a-philosophers,BBH,24,0.5102697700597862,53.95134689389775,24,True,0.0,acc_norm
EpistemeAI/Fireball-12B-v1.13a-philosophers,GPQA,3,0.2932709651459651,50.872359963269055,3,True,1.0,acc_norm
EpistemeAI/Fireball-12B-v1.13a-philosophers,IFEval,1,0.1067146282973621,1.6253443526170797,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-12B-v1.13a-philosophers,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-12B-v1.13a-philosophers,MMLU-Pro,1,0.3366855053191489,49.641873278236915,1,True,0.1,acc
EpistemeAI/Fireball-12B-v1.13a-philosophers,MuSR,3,0.4080729166666666,62.378328741965106,3,True,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,BBH,24,0.4838398624677179,48.33814366868243,24,True,0.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,GPQA,3,0.29171176046176045,52.85583103764922,3,True,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,IFEval,1,0.5383693045563549,53.939393939393945,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,MMLU-Pro,1,0.3582945478723404,56.36363636363636,1,True,0.1,acc
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,MuSR,3,0.39445833333333336,44.96786042240587,3,True,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,BBH,24,0.48648902139668465,50.42491295583654,24,True,0.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,GPQA,3,0.28471355033855034,41.43250688705234,3,True,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,IFEval,1,0.7745803357314148,86.52892561983471,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,MMLU-Pro,1,0.3543051861702128,54.57300275482093,1,True,0.1,acc
EpistemeAI/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,MuSR,3,0.3619375,34.7842056932966,3,True,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,BBH,24,0.4932027479020209,47.98424042514202,24,True,0.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,GPQA,3,0.27959251396751394,40.578512396694215,3,True,1.0,acc_norm
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,IFEval,1,0.513189448441247,50.66115702479339,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,MMLU-Pro,1,0.3351894946808511,49.201101928374655,1,True,0.1,acc
EpistemeAI/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,MuSR,3,0.46236458333333336,77.90633608815426,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,BBH,24,0.4823644760491405,46.956890232728604,24,True,0.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,GPQA,3,0.316086691086691,69.15518824609734,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,IFEval,1,0.5203836930455635,51.95592286501377,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,MMLU-Pro,1,0.3515625,53.333333333333336,1,True,0.1,acc
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,MuSR,3,0.4066458333333333,55.59228650137741,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,BBH,24,0.48973199216860547,50.081317573758476,24,True,0.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,GPQA,3,0.2858264420764421,45.47291092745638,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,IFEval,1,0.5143884892086331,50.853994490358126,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,MMLU-Pro,1,0.3543051861702128,54.57300275482093,1,True,0.1,acc
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,MuSR,3,0.37622916666666667,38.34710743801653,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,ARC,0,,,1,False,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,BBH,24,0.4904191122627007,48.89591350558916,24,True,0.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,GPQA,3,0.2960135928885929,55.15151515151515,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,IFEval,1,0.6534772182254197,70.02754820936639,1,True,2.0,inst_level_strict_acc
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,MATH-Hard,0,,,7,False,2.0,exact_match
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,MMLU-Pro,1,0.3422539893617021,50.90909090909091,1,True,0.1,acc
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,MuSR,3,0.40103125,50.58769513314968,3,True,1.0,acc_norm
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds,ARC,0,,,1,False,1.0,acc_norm
